HSBC,268312,Resolved,3,02-06-2018,shreyrao
HSBC,268313,Resolved,3,02-06-2018,shreyrao
HSBC,268315,Resolved,3,02-06-2018,shreyrao
HSBC,268317,Resolved,3,02-06-2018,shreyrao
HSBC,268336,Resolved,3,02-06-2018,shreyrao
HSBC,268342,Resolved,3,02-06-2018,shreyrao
HSBC,268343,Resolved,3,02-06-2018,shreyrao
HSBC,268344,Resolved,3,02-06-2018,shreyrao
HSBC,268346,Working,3,02-08-2018,shreyrao
HSBC,268348,Working,3,02-07-2018,shreyrao
HSBC,268349,Resolved,3,02-06-2018,shreyrao
HSBC,268350,Resolved,3,02-06-2018,shreyrao
HSBC,268351,Resolved,3,02-06-2018,shreyrao
HSBC,268353,Resolved,3,02-06-2018,shreyrao
HSBC,268358,Resolved,3,02-06-2018,shreyrao
HSBC,268369,Resolved,3,02-06-2018,shreyrao
HSBC,268381,Resolved,3,02-06-2018,shreyrao
HSBC,268384,Resolved,3,02-06-2018,shreyrao
HSBC,268391,Resolved,3,02-06-2018,shreyrao
HSBC,268393,Resolved,3,02-06-2018,shreyrao
HSBC,268396,Resolved,3,02-06-2018,shreyrao
HSBC,268403,Resolved,3,02-06-2018,shreyrao
HSBC,268402,Resolved,3,02-06-2018,shreyrao
HSBC,268410,Resolved,3,02-06-2018,UCMAPsync
HSBC,268412,Working,3,02-07-2018,rxmeyer
HSBC,268411,Resolved,3,02-06-2018,UCMAPsync
HSBC,268417,Resolved,3,02-06-2018,UCMAPsync
HSBC,268419,Resolved,3,02-06-2018,UCMAPsync
HSBC,268420,Resolved,3,02-06-2018,UCMAPsync
HSBC,268421,Resolved,3,02-06-2018,UCMAPsync
HSBC,268422,Resolved,3,02-06-2018,UCMAPsync
HSBC,268423,Resolved,3,02-07-2018,krisjosh
HSBC,268426,Resolved,3,02-07-2018,serana
HSBC,268425,Resolved,3,02-07-2018,serana
HSBC,268428,Resolved,3,02-07-2018,shrearor
HSBC,268427,Resolved,3,02-07-2018,shrearor
HSBC,268429,Resolved,3,02-06-2018,UCMAPsync
HSBC,268430,Resolved,3,02-07-2018,svenkatt
HSBC,268437,Resolved,3,02-06-2018,UCMAPsync
HSBC,268438,Resolved,3,02-06-2018,UCMAPsync
HSBC,268439,Resolved,3,02-07-2018,abvp
HSBC,268440,Resolved,3,02-06-2018,UCMAPsync
HSBC,268441,Resolved,3,02-06-2018,UCMAPsync
HSBC,268442,Resolved,3,02-06-2018,krisjosh
HSBC,268444,Resolved,3,02-06-2018,UCMAPsync
HSBC,268448,Resolved,3,02-06-2018,UCMAPsync
HSBC,268469,Resolved,3,02-07-2018,UCMAPsync
HSBC,268472,Resolved,3,02-07-2018,UCMAPsync
HSBC,268477,Resolved,3,02-07-2018,abvp
HSBC,268479,Resolved,3,02-07-2018,krisjosh
HSBC,268480,Resolved,3,02-07-2018,krisjosh
HSBC,268485,Resolved,3,02-07-2018,serana
HSBC,268486,Resolved,3,02-07-2018,UCMAPsync
HSBC,268504,Resolved,3,02-07-2018,UCMAPsync
HSBC,268506,Resolved,3,02-07-2018,shrearor
HSBC,268507,Resolved,3,02-07-2018,shrearor
HSBC,268509,Resolved,3,02-07-2018,UCMAPsync
HSBC,268510,Resolved,3,02-07-2018,UCMAPsync
HSBC,268511,Resolved,3,02-07-2018,UCMAPsync
HSBC,268512,Resolved,3,02-07-2018,UCMAPsync
HSBC,268516,Resolved,3,02-07-2018,UCMAPsync
HSBC,268517,Resolved,3,02-07-2018,UCMAPsync
HSBC,268521,Resolved,3,02-08-2018,svenkatt
HSBC,268522,Resolved,3,02-07-2018,UCMAPsync
HSBC,268526,Resolved,3,02-09-2018,krisjosh
HSBC,268525,Resolved,3,02-08-2018,abvp
HSBC,268533,Resolved,3,02-07-2018,amasarda
HSBC,268541,Resolved,3,02-07-2018,siakbar
HSBC,268544,Resolved,3,02-07-2018,sfarisk
HSBC,268543,Resolved,3,02-07-2018,amasarda
HSBC,268548,Open,3,02-07-2018,sathravi
HSBC,268556,Working,3,02-09-2018,genagara
HSBC,268567,Resolved,3,02-07-2018,rkarnani
HSBC,268568,Resolved,3,02-07-2018,amasarda
HSBC,268571,Resolved,3,02-07-2018,siakbar
